27,LHR0502_LHR1344_2,LHR0502,Central A,Lahore,31.4791,74.2552,LHR1344,Central A,Lahore,31.45053,74.21554,6.89224759234529,2023-10-13 00:00:00
28,HDT3825_SWL0121,HDT3825,Central B,Haidarabad Town,32.1419,72.6444,SWL0121,Central B,Chota Sahiwal,31.97418,72.33481,38.01816824,2022-03-22 00:00:00
29,LHR0600_LHR3472,LHR0600,Central A,Lahore,31.50669,74.2795,LHR3472,Central A,Lahore,31.54059,74.28703,5.93744359908493,2019-12-31 00:00:00
30,HWY3630_MRE1045,HWY3630,North,Islamabad,33.75861,73.21866,MRE1045,North,Murree,33.90628,73.39518,36.53147879,2022-02-15 00:00:00
31,KHI0575_KHI0806,KHI0575,South,Karachi,24.98494444,67.06622222,KHI0806,South,Karachi,25.013,66.9646,23.6462484643617,2022-08-05 00:00:00
32,HWY2351_PML3516,HWY2351,Central B,Highway,30.8371,72.31188,PML3516,Central B,Pir Mahal,30.77629,72.43518,20.03200431,2022-09-23 00:00:00
33,LHR0600_LHR3472_2,LHR0600,Central A,Lahore,31.50669,74.2795,LHR3472,Central A,Lahore,31.54059,74.28703,14.9682108325372,2019-12-31 00:00:00
34,LHR3053_SHD0657,LHR3053,Central A,Lahore,31.58743,74.2987,SHD0657,Central A,Lahore,31.6198,74.26899,7.07324653661135,2019-12-31 00:00:00
35,JAC5446_SIB5450,JAC5446,South,Jacobabad,28.27379,68.44297,SIB5450,South,Sibi,29.534,67.870389,157.7856109,2023-03-18 00:00:00
36,LHR3053_SHD0657_2,LHR3053,Central A,Lahore,31.58743,74.2987,SHD0657,Central A,Lahore,31.6198,74.26899,8.51879344761746,2019-12-31 00:00:00
37,JTO4246_RUR4302,JTO4246,Central B,Jattoi,29.5079,70.8499,RUR4302,Central B,Rural,29.72116,70.88197,26.30320971,2022-06-06 00:00:00
38,PSH0319_PSH1003,PSH0319,North,Peshawar,33.97515,71.56509,PSH1003,North,Peshawar,34.0153,71.60435,9.41528328381841,2021-09-01 00:00:00
39,ARW4109_PKP3206,ARW4109,Central A,Arifwala,30.2925,73.0669,PKP3206,Central A,Pakpattan,30.3502,73.3767,30.40392474,2022-08-11 00:00:00
40,FSD0764_FSD2031,FSD0764,Central B,Faisalabad,31.51089,73.06875,FSD2031,Central B,Faisalabad,31.49578,73.12613,8.171619264,2022-03-23 00:00:00
41,PSH0014_PSH1003,PSH0014,North,Peshawar,34.01555,71.58323,PSH1003,North,Peshawar,34.0153,71.60435,2.14293702533935,2021-09-01 00:00:00
42,KHI0033_KHI5082,KHI0033,South,Karachi,24.83763889,67.11222222,KHI5082,South,Karachi,24.84122222,67.04522222,10.3134893331058,2021-06-25 00:00:00
43,SHD9795_SHD0053,SHD9795,Central A,Shahdara,31.61104,74.28059,SHD0053,Central A,Shahdara,31.6519,74.2822,5.246417636,2017-01-01 00:00:00
44,KHI5082_KHI5081,KHI5082,South,Karachi,24.84122222,67.04522222,KHI5081,South,Karachi,24.84938889,67.05136111,3.14315476249468,2021-06-25 00:00:00
45,HWY1995_TOB3703,HWY1995,Central B,Highway,30.9128,72.40852,TOB3703,Central B,Toba,30.97686,72.47766,10.40981217,2022-03-22 00:00:00
46,PSH0017_PSH0198,PSH0017,North,Peshawar,34.00083,71.49858,PSH0198,North,Peshawar,34.01625,71.53758,5.10850960811508,2021-06-06 00:00:00
47,LHR8994_HWY4643,LHR8994,Central A,Lahore,31.456142,74.326006,HWY4643,Central A,Highway,31.59411111,74.21891667,29.56349281,2022-09-02 00:00:00
48,LHR6862_LHR8994,LHR6862,Central A,Lahore,31.46546,74.34056,LHR8994,Central A,Lahore,31.456142,74.326006,2.81027845072034,2019-12-31 00:00:00
49,LHR8994_HWY8783 (Logical),LHR8994,Central A,Lahore,31.456142,74.326006,HWY8783,Central A,Highway,31.74933333,74.01058333,63.480431,2020-10-01 00:00:00
50,MDB3734_THN3854,MDB3734,North,Maday Baba,34.3368,71.90371,THN3854,North,Thana,34.63462,72.01355,43.68171257,2022-10-18 00:00:00
51,LHR6862_LHR8994_2,LHR6862,Central A,Lahore,31.46546,74.34056,LHR8994,Central A,Lahore,31.456142,74.326006,2.81027845072034,2019-12-31 00:00:00
52,LHR8173_LHR3491,LHR8173,Central A,Lahore,31.58234,74.3723,LHR3491,Central A,Lahore,31.5753,74.4089,7.74086927410094,2019-12-31 00:00:00
54,LHR8173_LHR3491_2,LHR8173,Central A,Lahore,31.58234,74.3723,LHR3491,Central A,Lahore,31.5753,74.4089,6.47060546575149,2019-12-31 00:00:00
56,KHI0428_KHI5207,KHI0428,South,Karachi,24.92002778,66.96416667,KHI5207,South,Karachi,24.9052,67.00257,8.71559101918569,2020-12-05 00:00:00
59,PSH3809_PSH0319,PSH3809,North,Peshawar,33.99935,71.55405,PSH0319,North,Peshawar,33.97515,71.56509,3.17630192002767,2020-10-14 00:00:00
61,PSH3809_PSH0014,PSH3809,North,Peshawar,33.99935,71.55405,PSH0014,North,Peshawar,34.01555,71.58323,7.72286968919834,2020-10-14 00:00:00
62,PSH0014_PSH0198,PSH0014,North,Peshawar,34.01555,71.58323,PSH0198,North,Peshawar,34.01625,71.53758,7.24981177677253,2020-06-19 00:00:00
65,LHR6436_LHR1534,LHR6436,Central A,Lahore,31.577,74.3098,LHR1534,Central A,Lahore,31.56891,74.33462,4.0968530972046,2020-02-12 00:00:00
66,LHR6887_LHR0600,LHR6887,Central A,Lahore,31.47918,74.29967,LHR0600,Central A,Lahore,31.50669,74.2795,11.0799363900608,2019-12-31 00:00:00
69,LHR6881_LHR6887,LHR6881,Central A,Lahore,31.46144,74.2861,LHR6887,Central A,Lahore,31.47918,74.29967,3.10007994077111,2019-12-31 00:00:00
70,LHR3053_LHR6436,LHR3053,Central A,Lahore,31.58743,74.2987,LHR6436,Central A,Lahore,31.577,74.3098,2.96631174016232,2019-12-31 00:00:00
72,LHR8173_LHR3234,LHR8173,Central A,Lahore,31.58234,74.3723,LHR3234,Central A,Lahore,31.60081,74.34182,4.12918922216541,2019-12-31 00:00:00
75,LHR3234_LHR3053,LHR3234,Central A,Lahore,31.60081,74.34182,LHR3053,Central A,Lahore,31.58743,74.2987,6.4397938240891,2019-12-31 00:00:00
76,LHR1534_LHR8173,LHR1534,Central A,Lahore,31.56891,74.33462,LHR8173,Central A,Lahore,31.58234,74.3723,5.52124626405393,2019-12-31 00:00:00
78,LHR3131_LHR1534,LHR3131,Central A,Lahore,31.55044,74.37046,LHR1534,Central A,Lahore,31.56891,74.33462,9.71691815544527,2019-12-31 00:00:00
81,LHR8994_LHR1534,LHR8994,Central A,Lahore,31.456142,74.326006,LHR1534,Central A,Lahore,31.56891,74.33462,18.562437402712,2019-12-31 00:00:00
83,LHR6862_LHR1534,LHR6862,Central A,Lahore,31.46546,74.34056,LHR1534,Central A,Lahore,31.56891,74.33462,20.1137705672093,2019-12-31 00:00:00
84,LHR4168_LHR6881,LHR4168,Central A,Lahore,31.43352,74.29755,LHR6881,Central A,Lahore,31.46144,74.2861,5.31732525144531,2019-12-31 00:00:00
85,PSH0319_PBI0358,PSH0319,North,Peshawar,33.97515,71.56509,PBI0358,North,Pabbi,34.0102,71.7821,23.12638484,2021-06-11 00:00:00
86,LHR4177_LHR6881,LHR4177,Central A,Lahore,31.46271,74.31834,LHR6881,Central A,Lahore,31.46144,74.2861,5.24384107499461,2019-12-31 00:00:00
87,RUR5010_NGM3459,RUR5010,Central A,Rural,32.09467,74.57299,NGM3459,Central A,Narang Mandi,31.9053,74.5102,27.20210117,2022-12-02 00:00:00
88,LHR6829_LHR3131,LHR6829,Central A,Lahore,31.48663,74.37914,LHR3131,Central A,Lahore,31.55044,74.37046,8.91582887693259,2019-12-31 00:00:00
89,HWY3000_ABT0836,HWY3000,North,Highway,34.0395,73.12549,ABT0836,North,Abbottabad,34.17118,73.22523,18.58808967,2022-04-22 00:00:00
90,LHR6829_LHR6857,LHR6829,Central A,Lahore,31.48663,74.37914,LHR6857,Central A,Lahore,31.46236,74.36363,6.2697886288353,2019-12-31 00:00:00
91,HWY0133_HWY0404,HWY0133,Central B,Highway,32.1808,73.03784,HWY0404,Central B,Highway,32.3213,73.024,16.01470993,2022-09-03 00:00:00
92,KPM5818_GKI0374,KPM5818,South,Khanpur Mehar,27.866888,69.4175,GKI0374,South,Ghotki,28.00305,69.30878,23.53129962,2021-10-20 00:00:00
93,LHR6862_LHR6857,LHR6862,Central A,Lahore,31.46546,74.34056,LHR6857,Central A,Lahore,31.46236,74.36363,3.73928826012989,2019-12-31 00:00:00
94,RUR4579_JPW4299,RUR4579,Central B,Rural,29.476833,71.469417,JPW4299,Central B,Jalalpul Pirwala,29.5094,71.2293,25.76951634,2022-05-31 00:00:00
95,LHR8994_LHR4168,LHR8994,Central A,Lahore,31.456142,74.326006,LHR4168,Central A,Lahore,31.43352,74.29755,5.72038424155264,2019-12-31 00:00:00
96,HWY0443_MGW0003,HWY0443,Central B,Highway,29.2587,71.4748,MGW0003,Central B,Bahawalpur,29.3796,71.7308,40.47497155,2021-04-27 00:00:00
97,LHR6862_LHR4177,LHR6862,Central A,Lahore,31.46546,74.34056,LHR4177,Central A,Lahore,31.46271,74.31834,2.93196529657954,2019-12-31 00:00:00
98,SKD5783_NWB5083,SKD5783,South,Sakrand,26.14498,68.27051,NWB5083,South,Nawabshah,26.24592,68.41091,18.77398227,2022-06-08 00:00:00
100,NWB5083_SPC6371,NWB5083,South,Nawabshah,26.24592,68.41091,SPC6371,South,Shahpur Chakar,26.20021,68.55426,17.44764169,2022-06-02 00:00:00
101,PSH3812_PSH3795,PSH3812,North,Peshawar,33.99628,71.53869,PSH3795,North,Peshawar,33.9754,71.45685,11.3530650463432,2019-12-31 00:00:00
102,PSH0017_PSH3795,PSH0017,North,Peshawar,34.00083,71.49858,PSH3795,North,Peshawar,33.9754,71.45685,6.89022659835184,2019-12-31 00:00:00
103,PML3516_RUR8587,PML3516,Central B,Pir Mahal,30.77629,72.43518,RUR8587,Central B,Rural,30.69837,72.39084,10.22249887,2022-09-23 00:00:00
104,HWY7416_LPR0438,HWY7416,Central B,Highway,29.08869,71.03122,LPR0438,Central B,Liaqatpur,28.9374,70.9441,20.5858889,2021-07-02 00:00:00
105,PSH3812_PSH0383,PSH3812,North,Peshawar,33.99628,71.53869,PSH0383,North,Peshawar,34.0071,71.59212,7.36710412167925,2019-12-31 00:00:00
106,CHT3469_DRA2064,CHT3469,North,Chitral,35.83767,71.78082,DRA2064,North,Chitral,35.11116,71.99044,118.609077048397,2024-11-28 00:00:00
107,SLW4272_HWY8518,SLW4272,Central B,Sillanwali,31.8198,72.5296,HWY8518,Central B,Highway,31.982013,72.63893,27.79622766,2022-03-29 00:00:00
108,WRI2138_TMG0169,WRI2138,North,Warai,34.99677,72.03701,TMG0169,North,Warai,34.85888,71.91567,23.4740376405903,2024-11-14 00:00:00
109,HWY1172_LKM1256,HWY1172,North,GandiChowk,32.75927,70.77867,LKM1256,North,Laki Marwat,32.61297,70.8961,27.26159462,2022-06-07 00:00:00
110,HWY0714_LPR0438,HWY0714,Central B,Highway,28.7677,70.8163,LPR0438,Central B,Liaqatpur,28.9374,70.9441,30.88582441,2022-12-15 00:00:00
111,MGW0004_SRI1201,MGW0004,North,Jhelum,32.9417,73.71169,SRI1201,North,Sarai Alamgir,32.90747,73.75187,7.091093831,2022-06-11 00:00:00
112,LHR8994_LHR3760,LHR8994,Central A,Lahore,31.456142,74.326006,LHR3760,Central A,Lahore,31.3973,74.3051,7.834207922,2020-06-26 00:00:00
113,DGK3394_SKS8627,DGK3394,Central B,Dera Ghazi Khan,30.04145,70.64305,SKS8627,Central B,Sakhi Sarwar,29.98865,70.30341,35.73858127,2023-05-12 00:00:00
114,DDU5076_KNS0470,KNS0470,South,Khairpur Nathan Shah,27.0402,67.7175,DDU5076,South,Dadu,26.72480556,67.77213889,39.56665781,2017-01-01 00:00:00
115,JHG3842_RUR4859,JHG3842,Central B,Jhang,31.27807,72.32792,RUR4859,Central B,Rural,31.28866,72.44981,11.79702906,2022-12-02 00:00:00
116,LHR8994_GUJ3302 (Logical),LHR8994,Central A,Lahore,31.456142,74.326006,GUJ3302,Central A,Gujranwala,32.2052,74.1749,108.5028648,2022-08-19 00:00:00
117,TXA1375_HAL2121,TXA1375,North,Taxila,33.79314,72.72589,HAL2121,North,Hassan Abdal,33.81576,72.6904,4.956099252,2021-04-19 00:00:00
118,HWY2153_CKL4781,HWY2153,North,Highway,32.88224,72.17848,CKL4781,North,Chakrala,32.71966667,71.83794444,38.71248275,2022-06-09 00:00:00
119,HUJ7681_KDN8868,HUJ7681,Central A,Hujra Shah Muqeem,30.88196,74.05244,KDN8868,Central A,Khudian,30.98968,74.27874,26.23620685,2017-01-01 00:00:00
120,HWY0094_LYA0883,HWY0094,Central B,Highway,30.76556,70.92988,LYA0883,Central B,Layyah,30.96536,70.9763,25.48540447,2023-05-12 00:00:00
121,ISB0362_DIK1096 (Logical),ISB0362,North,Islamabad,33.65353,73.04432,DIK1096,North,Di Khan,31.83603,70.90929,375.3414642,2017-01-01 00:00:00
122,KHT0216_HNG1333,KHT0216,North,Kohat,33.59787,71.39446,HNG1333,North,Hangu,33.52844,71.06521,36.93425192,2022-02-16 00:00:00
123,RUR3545_RUR2255,RUR3545,Central B,Alipur,29.3857,70.9164,RUR2255,Central B,Rural,29.64015,71.02791,31.18683453,2022-02-18 00:00:00
124,BWN3838_MIN7315,BWN3838,Central A,Bahawalnagar,30.00827,73.25044,MIN7315,Central A,Minchinabad,30.1636,73.56014,37.55488031,2023-05-12 00:00:00
125,RUR4317_ISA4242,RUR4317,North,Rural,32.84352778,71.36583333,ISA4242,North,Isa Khel,32.6777,71.2769,22.9832846,2022-06-15 00:00:00
126,HWY0734_RYK0391,HWY0734,Central B,Highway,28.4409,70.2218,RYK0391,Central B,Rahim Yar Khan,28.42992,70.33626,12.13309926,2021-07-12 00:00:00
127,PTT0325_HWY7424,PTT0325,Central A,Pattoki,31.0276,73.8517,HWY7424,Central A,Highway,30.95502,73.75099,13.09903385,2022-05-31 00:00:00
128,KRP7375_KMZ4439,KRP7375,Central B,Kahror Pakka,29.62404,71.92103,KMZ4439,Central B,Kot Muzaffar,29.7189,72.0447,19.39040516,2023-05-12 00:00:00
129,LDH0436_KRP7375,LDH0436,Central B,Lodhran,29.5479,71.6466,KRP7375,Central B,Kahror Pakka,29.62404,71.92103,28.65315686,2022-11-18 00:00:00
130,RUR4962_HUJ4069,RUR4962,Central A,Rural,30.822361,73.926528,HUJ4069,Central A,Hujra Shah Muqeem,30.74665,73.82355,13.6458796,2022-08-03 00:00:00
131,HWY1172_HWY1182,HWY1172,North,GandiChowk,32.75927,70.77867,HWY1182,North,Highway,32.38223,70.74739,42.76277524,2022-02-04 00:00:00
132,ABT0286_MNS1119,ABT0286,North,Abbottabad,34.199558,73.23687,MNS1119,North,Mansehra,34.32471,73.20288,18.05676472,2022-11-01 00:00:00
133,ALC3447_SKY9499,ALC3447,Central A,Alipur Chatha,32.2646,73.8196,SKY9499,Central A,Sarokay,32.35523,73.98531,23.70357814,2022-06-01 00:00:00
134,PIS5443_HGW6278,PIS5443,South,Pishin,30.50636,66.95663,HGW6278,South,Highway,30.56309,66.88225,10.05878044,2023-05-12 00:00:00
135,ATH4921_HSB8607,ATH4921,Central B,Athara Hazari,31.16914,72.09546,HSB8607,Central B,Haso Biala,31.0337,71.99041,18.82803191,2023-05-12 00:00:00
136,RUR4080_HSL3510,RUR4080,Central A,Rural,29.49102778,72.65686111,HSL3510,Central A,Hasilpur,29.70171,72.55552,26.82613792,2023-05-12 00:00:00
137,FSD3561_FSD0763,FSD3561,Central B,Faisalabad,31.43824,73.13995,FSD0763,Central B,Faisalabad,31.398,73.1045,7.290199631,2022-12-15 00:00:00
138,KHI0033_HYD5852 (Logical),KHI0033,South,Karachi,24.83763889,67.11222222,HYD5852,South,Hyderabad,25.36284,68.38067,166.8752194,2022-04-25 00:00:00
139,HWY3573_PSH0319,HWY3573,North,Highway,33.9301,71.55505,PSH0319,North,Peshawar,33.97515,71.56509,5.085572605,2021-07-14 00:00:00
140,KNL0433_QRW0434,KNL0433,Central B,Khanewal,30.3137,71.9234,QRW0434,Central B,QadirPur Rawan,30.3015,71.6848,24.76921375,2022-10-29 00:00:00
141,LLJ5287_SPT6737,LLJ5287,South,Lal Jurio,27.24437,68.99085,SPT6737,South,Saleh pat,27.48519,69.03142,29.90590394,2022-01-21 00:00:00
142,HSL3510_QMP8551,HSL3510,Central A,Hasilpur,29.70171,72.55552,QMP8551,Central A,QaimPur,29.68636111,72.41827778,15.33291429,2022-10-27 00:00:00
143,RUR4489_MSC0001,4489_MS,Central B,Rural,30.0757,71.3133,MSC0001,Central B,Multan,30.1931728,71.4649361,23.35428214,2021-04-16 00:00:00
144,CKL4781_HWY3915,CKL4781,North,Chakrala,32.71966667,71.83794444,HWY3915,North,Highway,32.60516,71.63166,26.56785694,2022-06-12 00:00:00
145,DTP0448_MOR0449,MOR0449,South,Moro,26.66999,67.98997,DTP0448,South,Daulatpur,26.493267,67.97719,20.77854397,2017-01-01 00:00:00
146,MHE6542_KNS0470,KNS0470,South,Khairpur Nathan Shah,27.0402,67.7175,MHE6542,South,Mehar,27.17445,67.82798,19.91770183,2017-01-01 00:00:00
147,HWY4480_HWY3748,HWY4480,Central B,Highway,30.04679,72.19818,HWY3748,Central B,Highway,30.0445,72.0577,13.54702862,2022-07-17 00:00:00
148,HWY1409_RUR0122,HWY1409,South,Highway,28.27314,70.01742,RUR0122,South,Rural,28.2986,70.0959,8.651232717,2022-12-15 00:00:00
149,FSD3561_FSD0718,FSD3561,Central B,Faisalabad,31.43824,73.13995,FSD0718,Central B,Faisalabad,31.40378,73.14242,10.14297505,2022-07-15 00:00:00
150,HLA0631_MRI7070,HLA0631,South,Hala,25.82122,68.42651,MRI7070,South,Matiari,25.59774,68.4515,31.08587918,2022-08-11 00:00:00
151,MRT4523_YZM8989,MRT4523,Central A,Marott,29.2257,72.42,YZM8989,Central B,Yazman,29.12187,71.74724,71.53846738,2023-05-12 00:00:00
152,RUR1589_KHT1063,RUR1589,North,Rural,33.42465,70.77988,KHT1063,North,Kohat,33.57487,71.45412,148.7204121,2022-02-26 00:00:00
153,QMP8551_HWY4678,QMP8551,Central A,QaimPur,29.68636111,72.41827778,HWY4678,Central A,Highway,29.5167,72.1268,34.67442253,2022-10-30 00:00:00
154,SIB5450_HGW7041,SIB5450,South,Sibi,29.534,67.870389,HGW7041,South,Highway,29.17947,67.9339,41.63572653,2023-05-12 00:00:00
155,HWY3597_HWY1197,HWY3597,North,Highway,33.36518,73.23874,HWY1197,North,Highway,33.45215,73.22222,10.29893467,2022-06-23 00:00:00
156,KTJ2528_DIK1499,KTJ2528,North,Kot Jai,32.16175,71.0839,DIK1499,North,Di Khan,31.86437,70.90429,38.8071256,2022-07-31 00:00:00
157,RUR4302_RUR4247,RUR4302,Central B,Rural,29.72116,70.88197,RUR4247,Central B,Rural,29.92225,70.96046,25.30126511,2022-12-10 00:00:00
158,HSL3510_RUR4566,HSL3510,Central A,Hasilpur,29.70171,72.55552,RUR4566,Central B,Rural,29.97913889,72.50938889,32.85715692,2022-10-27 00:00:00
159,RBW2959_HWY3449,RBW2959,Central B,Rabwa,31.75061,72.91217,HWY3449,Central B,Highway,31.89288,72.7723,22.03883331,2022-03-22 00:00:00
160,KNL0433_MSC0001 (Logical),KNL0433,Central B,Khanewal,30.3137,71.9234,MSC0001,Central B,Multan,30.1931728,71.4649361,62.90906503,2022-10-29 00:00:00
161,KSH5826_HWY4636,KSH5826,South,Kashmore,28.44333333,69.60694444,HWY4636,Central B,Highway,28.81652,70.05576,62.2469027,2021-10-29 00:00:00
162,ABT0836_RUR0304,ABT0836,North,Abbottabad,34.17118,73.22523,RUR0304,North,Rural,34.2321,73.35259,28.33595822,2022-04-22 00:00:00
163,HWY3000_HRR1411,HWY3000,North,Highway,34.0395,73.12549,HRR1411,North,Haripur,33.99435,72.94616,18.61875019,2022-02-15 00:00:00
164,MNW3870_HWY3915,MNW3870,North,Mianwali,32.58321,71.53321,HWY3915,North,Highway,32.60516,71.63166,9.812640613,2022-06-12 00:00:00
165,SHP4270_KHU3458,SHP4270,Central B,Shahpur,32.27,72.4678,KHU3458,North,Khushab,32.29795,72.35645,14.43922682,2022-05-31 00:00:00
166,RAN0379_BZD6679,RAN0379,South,Rani Pur,27.2762,68.4998,BZD6679,South,Buzdar,27.18826,68.55449,25.02392516,2023-01-14 00:00:00
